env_steps,epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,average_return,average_traj_length,rollout_time,train_time,eval_time,epoch_time,_timestamp,_runtime
24000,23,148.84303283691406,-39610.2734375,101160368.0,101183520.0,-3.455502986907959,6.520176410675049,35297.0,35307.1171875,39439.1484375,24000,1.9451367855072021,12.96614122390747,0.0,14.911278009414673,1657773847,361
25000,24,144.79278564453125,-38217.65625,131964752.0,132266336.0,4.093133926391602,6.388059616088867,34493.55078125,34506.453125,38624.0,25000,1.9524662494659424,12.803157567977905,0.0,14.755623817443848,1657773861,375
26000,25,147.6904296875,-36646.671875,137855040.0,137717664.0,-1.260013222694397,6.2026896476745605,32971.76953125,32964.5859375,36999.90625,26000,1.7054212093353271,12.810678482055664,0.0,14.516099691390991,1657773876,390
27000,26,147.86700439453125,-35072.375,108943208.0,108688600.0,-1.5682094097137451,6.102772235870361,31372.765625,31359.763671875,35708.8046875,27000,1.7814960479736328,12.768755674362183,0.0,14.550251722335815,1657773890,404
28000,27,146.84315490722656,-33490.15234375,84229072.0,84359816.0,0.276088684797287,5.814246654510498,30141.54296875,30157.84765625,33854.453125,28000,2.03454852104187,12.695067644119263,0.0,14.729616165161133,1657773905,419
29000,28,150.36166381835938,-31006.91015625,64301424.0,64338104.0,-5.709787368774414,5.465771675109863,28084.13671875,28083.560546875,31391.30859375,29000,1.884401559829712,13.112121820449829,0.0,14.996523380279541,1657773920,434
30000,29,144.65817260742188,-28133.35546875,71764352.0,71794448.0,3.7975969314575195,5.0614118576049805,25188.75390625,25191.09765625,28733.744140625,30000,0.0,10.0,1.817816972732544,13.001678466796875,0.10155010223388672,14.921045541763306,1657773935,449
31000,30,146.66268920898438,-26312.087890625,63484552.0,63692724.0,0.5202735662460327,4.676225662231445,23866.4375,23866.02734375,26539.7578125,31000,1.8096647262573242,13.371005535125732,0.0,15.180670261383057,1657773950,464
32000,31,146.72024536132812,-23992.60546875,51021032.0,51099712.0,0.40933841466903687,4.319772243499756,21899.94140625,21904.76953125,24194.69140625,32000,2.1159045696258545,12.664448261260986,0.0,14.78035283088684,1657773965,479
33000,32,147.03904724121094,-21996.0078125,39184068.0,39139940.0,-0.05437129735946655,4.023098945617676,20125.986328125,20122.125,22254.43359375,33000,1.6849877834320068,12.071070671081543,0.0,13.75605845451355,1657773979,493
34000,33,148.37152099609375,-19833.67578125,35413808.0,35459752.0,-1.8037302494049072,3.7252578735351562,18055.986328125,18052.994140625,20285.095703125,34000,1.6272518634796143,12.252333879470825,0.0,13.87958574295044,1657773993,507
35000,34,146.72531127929688,-18085.498046875,22887856.0,22960854.0,0.34211212396621704,3.4745936393737793,16447.001953125,16439.1640625,18431.013671875,35000,1.921266794204712,12.972248792648315,0.0,14.893515586853027,1657774008,522
36000,35,148.08372497558594,-16493.78125,22770960.0,22759042.0,-1.26663339138031,3.2180368900299072,15084.88671875,15083.234375,16856.8828125,36000,1.7905700206756592,13.322713613510132,0.0,15.113283634185791,1657774023,537
37000,36,147.68685913085938,-14831.7587890625,20158546.0,20137886.0,-0.7343289852142334,2.9128427505493164,13531.953125,13540.103515625,15297.1142578125,37000,1.8320026397705078,12.868251323699951,0.0,14.700253963470459,1657774037,551
38000,37,148.37814331054688,-13267.181640625,13980348.0,13988619.0,-1.3143150806427002,2.595242977142334,12164.0,12168.52734375,13692.27734375,38000,1.856276273727417,13.01342225074768,0.0,14.869698524475098,1657774052,566
39000,38,144.4205322265625,-11893.318359375,14988346.0,15018333.0,2.2158451080322266,2.3608784675598145,10837.349609375,10829.662109375,12110.46875,39000,1.8270738124847412,12.91242504119873,0.0,14.739498853683472,1657774067,581
40000,39,148.3193817138672,-10387.0869140625,12079930.0,12096082.0,-0.9597383141517639,2.0697269439697266,9525.3193359375,9520.71875,10647.88671875,40000,0.25781298,10.0,1.681074857711792,12.957805395126343,0.09922552108764648,14.738105773925781,1657774082,596
41000,40,144.34640502929688,-9160.373046875,7594623.0,7611525.0,1.6096246242523193,1.8341530561447144,8362.556640625,8366.91015625,9414.08984375,41000,1.6610469818115234,12.894470453262329,0.0,14.555517435073853,1657774096,610
42000,41,147.53872680664062,-8047.4453125,6557985.5,6544194.0,-0.26226872205734253,1.6271272897720337,7359.740234375,7361.88330078125,8274.572265625,42000,1.8009042739868164,12.672446250915527,0.0,14.473350524902344,1657774111,625
43000,42,144.30392456054688,-7038.0341796875,4211365.5,4191238.25,0.9522693157196045,1.4236260652542114,6509.4775390625,6509.443359375,7247.876953125,43000,1.7839279174804688,12.487086296081543,0.0,14.271014213562012,1657774125,639
44000,43,147.32257080078125,-5985.2978515625,2863982.0,2900897.25,-0.06585308909416199,1.226487398147583,5522.4736328125,5513.6474609375,6176.94873046875,44000,1.762108564376831,12.666799783706665,0.0,14.428908348083496,1657774140,654
45000,44,145.97161865234375,-4844.052734375,1939020.125,1947104.25,0.02821756899356842,1.027819037437439,4486.2138671875,4477.3447265625,5083.85546875,45000,1.6677711009979248,12.5567467212677,0.0,14.224517822265625,1657774154,668
46000,45,145.0927734375,-4145.34375,1520592.0,1518192.375,-0.2509234845638275,0.8767231702804565,3815.45556640625,3815.46875,4287.46484375,46000,1.7461676597595215,11.990531921386719,0.0,13.73669958114624,1657774168,682
47000,46,144.97828674316406,-3536.8251953125,1190521.625,1186549.25,-0.5789516568183899,0.7509872317314148,3283.93798828125,3281.937255859375,3651.658447265625,47000,1.6407999992370605,12.432994365692139,0.0,14.0737943649292,1657774182,696
48000,47,143.53317260742188,-2947.820556640625,727229.75,718465.625,-1.5881367921829224,0.6324875354766846,2733.641357421875,2734.4931640625,3093.3017578125,48000,1.6198527812957764,12.35484766960144,0.0,13.974700450897217,1657774196,710
49000,48,144.864501953125,-2466.25927734375,357844.59375,357811.5,-1.3710747957229614,0.5262158513069153,2295.673095703125,2294.91845703125,2549.026611328125,49000,1.6953916549682617,12.694884538650513,0.0,14.390276193618774,1657774210,724
50000,49,146.1318817138672,-2064.05126953125,353270.125,352436.0625,-0.7138509750366211,0.43941739201545715,1938.9189453125,1933.439453125,2146.0693359375,50000,0.24709189,10.0,1.7131528854370117,12.709237337112427,0.08577203750610352,14.508162260055542,1657774225,739
51000,50,142.11114501953125,-1667.079833984375,203780.125,202286.703125,-4.985909461975098,0.3606486916542053,1557.944091796875,1559.3740234375,1750.04736328125,51000,1.6563770771026611,12.733964681625366,0.0,14.390341758728027,1657774239,753
52000,51,144.19711303710938,-1427.1875,149241.78125,153037.859375,-3.3574676513671875,0.30184006690979004,1344.984375,1347.77490234375,1493.9757080078125,52000,1.6938130855560303,12.813868284225464,0.0,14.507681369781494,1657774253,767
53000,52,144.6898193359375,-1122.2138671875,126604.59375,125205.8828125,-3.2283401489257812,0.2472292184829712,1043.00341796875,1043.518798828125,1185.1064453125,53000,1.8569812774658203,13.39427399635315,0.0,15.25125527381897,1657774269,783
54000,53,144.5713348388672,-945.4227294921875,60463.09375,59235.3125,-3.893383026123047,0.20127315819263458,886.662109375,885.7958984375,986.1279296875,54000,1.7163403034210205,12.40729022026062,0.0,14.12363052368164,1657774283,797
55000,54,147.778076171875,-780.7183837890625,55815.27734375,56303.734375,1.3974359035491943,0.16595910489559174,723.845458984375,725.7447509765625,820.3890380859375,55000,1.6853299140930176,12.37779450416565,0.0,14.063124418258667,1657774297,811
56000,55,146.70196533203125,-641.3424072265625,25805.5703125,26199.56640625,-0.5854500532150269,0.1402467042207718,591.9285888671875,592.0258178710938,670.3231811523438,56000,1.7039289474487305,12.663742065429688,0.0,14.367671012878418,1657774311,825
57000,56,144.54139709472656,-532.2949829101562,31983.25,31569.49609375,-5.271417617797852,0.11717710644006729,488.42926025390625,487.13970947265625,558.2283935546875,57000,1.7853858470916748,12.463348627090454,0.0,14.248734474182129,1657774326,840
58000,57,145.70947265625,-441.83331298828125,19157.296875,19556.29296875,-2.9607372283935547,0.10084103047847748,405.1690673828125,404.0801086425781,459.1458740234375,58000,1.7635674476623535,12.280360698699951,0.0,14.043928146362305,1657774340,854
59000,58,146.03134155273438,-384.8230895996094,10848.974609375,10862.455078125,-2.362771987915039,0.08722961694002151,356.0534362792969,354.45526123046875,397.3294372558594,59000,1.7539241313934326,12.50557565689087,0.0,14.259499788284302,1657774354,868
60000,59,149.00772094726562,-335.41729736328125,10775.341796875,10702.427734375,5.209528923034668,0.0746653601527214,309.63555908203125,309.6851806640625,339.0184326171875,60000,0.12618595,10.0,1.7111382484436035,12.395468711853027,0.09172630310058594,14.198333263397217,1657774368,882
61000,60,143.90576171875,-261.9384460449219,7168.3828125,7089.5205078125,-8.50718879699707,0.06396843492984772,243.11093139648438,242.13580322265625,268.28155517578125,61000,1.7653803825378418,12.443142890930176,0.0,14.208523273468018,1657774382,896
62000,61,148.50482177734375,-245.45648193359375,4789.13623046875,4896.41015625,4.344476699829102,0.0557420440018177,226.73028564453125,227.36300659179688,252.65478515625,62000,1.7890512943267822,12.438598155975342,0.0,14.227649450302124,1657774396,911
63000,62,144.04434204101562,-197.85977172851562,4074.337890625,3962.472412109375,-8.94744873046875,0.04844995588064194,179.06268310546875,178.83489990234375,198.93690490722656,63000,1.7350349426269531,12.926807880401611,0.0,14.661842823028564,1657774411,925
64000,63,148.94894409179688,-169.84356689453125,2859.783203125,2864.1416015625,6.130154132843018,0.043050479143857956,155.1398468017578,156.13490295410156,177.92138671875,64000,1.6210756301879883,12.527033805847168,0.0,14.148109436035156,1657774425,939
65000,64,141.9829559326172,-146.16268920898438,2456.37158203125,2484.583740234375,-16.394718170166016,0.03809027373790741,133.6880340576172,132.43997192382812,154.1553955078125,65000,1.7586121559143066,12.656370878219604,0.0,14.414983034133911,1657774440,954
66000,65,150.56002807617188,-149.10952758789062,2807.404052734375,2834.342041015625,12.002269744873047,0.03434179350733757,135.511962890625,136.7579345703125,147.96417236328125,66000,1.7832310199737549,12.528326511383057,0.0,14.311557531356812,1657774454,968
67000,66,147.41525268554688,-128.49037170410156,1674.3009033203125,1549.98486328125,1.4362691640853882,0.031467124819755554,115.93345642089844,115.91487884521484,129.9866180419922,67000,1.7562620639801025,12.73175573348999,0.0,14.488017797470093,1657774469,983
68000,67,153.9334716796875,-115.22869873046875,1012.6456298828125,1029.339599609375,24.431074142456055,0.029491640627384186,102.02983093261719,102.08865356445312,116.73526000976562,68000,1.5716068744659424,12.41206979751587,0.0,13.983676671981812,1657774483,997
69000,68,149.24920654296875,-109.62478637695312,1499.361572265625,1501.9349365234375,8.018024444580078,0.028301604092121124,96.94722747802734,98.30607604980469,108.06106567382812,69000,1.7442052364349365,12.488602876663208,0.0,14.232808113098145,1657774497,1011
70000,69,139.78453063964844,-98.63618469238281,895.8873901367188,870.1035766601562,-26.031070709228516,0.027114806696772575,86.25273132324219,86.88243103027344,98.6640625,70000,0.057812966,10.0,1.7952704429626465,12.646742820739746,0.0937497615814209,14.535763025283813,1657774511,1025
71000,70,150.69796752929688,-105.77577209472656,1171.1370849609375,1176.12353515625,13.325666427612305,0.02722759172320366,94.32118225097656,94.82047271728516,106.6095962524414,71000,1.793609380722046,12.53668761253357,0.0,14.330296993255615,1657774526,1040
72000,71,152.205810546875,-108.29403686523438,1508.300537109375,1445.8328857421875,18.875577926635742,0.02662583999335766,96.0318832397461,95.23593139648438,106.29875946044922,72000,1.7526447772979736,12.449645519256592,0.0,14.202290296554565,1657774540,1054
73000,72,144.24539184570312,-108.51104736328125,1081.45751953125,1073.97900390625,-9.947032928466797,0.02702350728213787,95.1731185913086,94.41156005859375,108.36454772949219,73000,1.7377197742462158,12.541717052459717,0.0,14.279436826705933,1657774554,1068
74000,73,145.81875610351562,-100.30146789550781,751.8401489257812,749.0906982421875,-4.301125526428223,0.026222065091133118,90.61149597167969,90.62879180908203,103.0270004272461,74000,1.7896008491516113,12.146558046340942,0.0,13.936158895492554,1657774568,1082
75000,74,150.11373901367188,-107.78348541259766,1014.1848754882812,977.0128784179688,11.261869430541992,0.02686765231192112,95.62112426757812,95.43009948730469,107.17485046386719,75000,1.7989554405212402,12.249878168106079,0.0,14.04883360862732,1657774582,1096
76000,75,148.6468963623047,-111.98976135253906,853.6991577148438,914.416015625,5.852187633514404,0.028625106438994408,98.73728942871094,99.28291320800781,111.30254364013672,76000,1.6608595848083496,13.113348484039307,0.0,14.774208068847656,1657774597,1111
77000,76,150.54403686523438,-112.73045349121094,1349.89111328125,1281.18896484375,12.449150085449219,0.02981632761657238,100.80923461914062,101.20187377929688,115.46060180664062,77000,1.8144640922546387,12.89211654663086,0.0,14.706580638885498,1657774612,1126
78000,77,154.56158447265625,-108.91215515136719,777.475341796875,746.95947265625,27.139755249023438,0.02762153185904026,97.54492950439453,97.40995788574219,103.97840881347656,78000,1.7189433574676514,12.768720149993896,0.0,14.487663507461548,1657774626,1140
79000,78,144.87498474121094,-102.12945556640625,851.929443359375,881.62548828125,-7.674907684326172,0.027006108313798904,92.4884033203125,92.61425018310547,103.41004943847656,79000,1.9036314487457275,12.70467495918274,0.0,14.608306407928467,1657774641,1155
80000,79,147.60116577148438,-99.14225006103516,1052.666015625,1014.8486938476562,2.149155616760254,0.02801668643951416,87.965576171875,87.55242156982422,96.5828857421875,80000,0.1379081,10.0,1.646432876586914,12.449630498886108,0.10172796249389648,14.197791337966919,1657774655,1169
81000,80,147.43341064453125,-107.06283569335938,914.0975341796875,917.6756591796875,1.528205394744873,0.029422860592603683,93.86588287353516,94.59405517578125,103.93458557128906,81000,1.7745697498321533,12.668130874633789,0.0,14.442700624465942,1657774669,1183
82000,81,145.00863647460938,-108.56721496582031,700.4393920898438,688.3621826171875,-6.9532341957092285,0.03044944442808628,96.87885284423828,97.40079498291016,110.70329284667969,82000,1.7056200504302979,12.433834075927734,0.0,14.139454126358032,1657774684,1198
83000,82,140.24624633789062,-104.43557739257812,1457.673583984375,1458.125,-23.360595703125,0.031464364379644394,91.10775756835938,90.61839294433594,104.86914825439453,83000,1.6469404697418213,12.66143274307251,0.0,14.308373212814331,1657774698,1212
84000,83,140.51535034179688,-115.57450866699219,910.57861328125,922.8029174804688,-22.288528442382812,0.03215702995657921,100.94129943847656,101.86503601074219,118.7551040649414,84000,1.6576738357543945,12.750732898712158,0.0,14.408406734466553,1657774712,1226
85000,84,148.68264770507812,-120.07644653320312,927.3472290039062,879.0638427734375,5.750735759735107,0.03278785198926926,104.93191528320312,105.16853332519531,120.6064453125,85000,1.7207701206207275,12.733326196670532,0.0,14.45409631729126,1657774727,1241
86000,85,146.23062133789062,-127.55636596679688,1836.317138671875,1811.711181640625,-2.605337619781494,0.03383203223347664,110.14424896240234,109.1146011352539,122.75293731689453,86000,1.7220377922058105,12.197225332260132,0.0,13.919263124465942,1657774741,1255
87000,86,142.3665771484375,-135.17169189453125,1283.182861328125,1267.531005859375,-15.477347373962402,0.03542398288846016,116.03605651855469,115.1126708984375,130.72119140625,87000,1.7488210201263428,12.188133955001831,0.0,13.936954975128174,1657774755,1269
88000,87,149.944091796875,-139.34896850585938,1295.964111328125,1355.187255859375,9.686321258544922,0.03725111484527588,120.52767944335938,121.0252685546875,137.78208923339844,88000,1.6605308055877686,12.492818593978882,0.0,14.15334939956665,1657774769,1283
89000,88,152.38804626464844,-160.44927978515625,922.7149047851562,897.2828979492188,17.54054832458496,0.03856312111020088,140.30960083007812,141.2470703125,155.74232482910156,89000,1.702181339263916,12.916749954223633,0.0,14.618931293487549,1657774783,1297
90000,89,144.35679626464844,-168.03756713867188,2198.687255859375,2176.091796875,-8.410839080810547,0.04150005429983139,150.12437438964844,150.74526977539062,163.0328369140625,90000,0.16309297,10.0,1.7183258533477783,12.645567655563354,0.10073137283325195,14.464624881744385,1657774798,1312
91000,90,146.552734375,-176.3791961669922,2761.161376953125,2657.75830078125,-1.390544056892395,0.044642794877290726,153.65530395507812,154.00086975097656,172.62698364257812,91000,1.7658393383026123,12.258185148239136,0.0,14.024024486541748,1657774812,1326
92000,91,148.43223571777344,-182.30075073242188,3218.10009765625,3252.0087890625,4.341458797454834,0.04825527220964432,156.60031127929688,157.99667358398438,180.27279663085938,92000,1.678443193435669,12.240704774856567,0.0,13.919147968292236,1657774826,1340
93000,92,145.48500061035156,-186.40142822265625,3068.014892578125,3221.405517578125,-4.600460529327393,0.04799784719944,164.13726806640625,162.60592651367188,188.00387573242188,93000,1.7640511989593506,12.700640201568604,0.0,14.464691400527954,1657774840,1354
94000,93,150.63140869140625,-208.30909729003906,2275.9775390625,2191.666015625,10.868396759033203,0.050141870975494385,180.78097534179688,179.45521545410156,202.69766235351562,94000,1.7065675258636475,12.293503046035767,0.0,14.000070571899414,1657774854,1368
95000,94,144.11761474609375,-214.43243408203125,4292.18701171875,4201.31640625,-8.481634140014648,0.05272909626364708,190.8704833984375,189.58135986328125,213.3778839111328,95000,1.7527647018432617,13.02494215965271,0.0,14.777706861495972,1657774869,1383
96000,95,146.40579223632812,-213.5576934814453,5613.8115234375,5414.5185546875,-1.7397170066833496,0.05351637676358223,187.48046875,189.88714599609375,221.6372833251953,96000,1.871598243713379,12.954435586929321,0.0,14.8260338306427,1657774884,1398
97000,96,148.42599487304688,-224.54481506347656,4927.9169921875,4983.5546875,4.1384196281433105,0.05490605905652046,195.86155700683594,196.31019592285156,224.85687255859375,97000,1.7240979671478271,12.62388300895691,0.0,14.347980976104736,1657774898,1412
98000,97,141.12876892089844,-206.2273406982422,3991.37060546875,3875.4208984375,-16.984275817871094,0.055420927703380585,181.58163452148438,180.2095947265625,210.80078125,98000,1.7367100715637207,12.227994680404663,0.0,13.964704751968384,1657774912,1426
99000,98,153.80746459960938,-208.7999725341797,4552.8291015625,4516.4921875,19.68353271484375,0.055495280772447586,182.99578857421875,184.6791229248047,211.38372802734375,99000,1.905240774154663,12.47278380393982,0.0,14.378024578094482,1657774927,1441
100000,99,150.23080444335938,-228.4444580078125,5922.7255859375,5875.54443359375,9.19125747680664,0.05814061313867569,198.0643768310547,196.72274780273438,223.8660125732422,100000,0.08613531,10.0,1.7172129154205322,12.609316349029541,0.09175395965576172,14.418283224105835,1657774941,1455
101000,100,143.13558959960938,-230.29774475097656,5269.650390625,5051.67041015625,-10.889562606811523,0.059730593115091324,198.7001495361328,198.3711395263672,235.25474548339844,101000,1.8072397708892822,12.367876768112183,0.0,14.175116539001465,1657774955,1469
102000,101,152.07574462890625,-253.009033203125,7094.68212890625,6788.7197265625,13.971532821655273,0.06376132369041443,219.90682983398438,221.21417236328125,253.837158203125,102000,1.7217533588409424,12.978187322616577,0.0,14.69994068145752,1657774970,1484
103000,102,149.39178466796875,-281.68817138671875,4793.6650390625,4930.2109375,6.5048627853393555,0.0658966675400734,251.38467407226562,253.0565948486328,271.9326171875,103000,1.5691876411437988,12.879726648330688,0.0,14.448914289474487,1657774984,1498
104000,103,143.90248107910156,-274.7188720703125,6168.6591796875,5922.37939453125,-8.1986665725708,0.07087419182062149,239.51849365234375,238.2861785888672,273.6183166503906,104000,1.6326189041137695,12.642756462097168,0.0,14.275375366210938,1657774999,1513
105000,104,149.67735290527344,-297.6832580566406,5887.966796875,5575.955078125,6.905511856079102,0.07583308964967728,260.48748779296875,261.0134582519531,295.605712890625,105000,1.6541979312896729,12.436805009841919,0.0,14.091002941131592,1657775013,1527
106000,105,148.76577758789062,-324.4630432128906,7898.0302734375,7365.63818359375,4.427890300750732,0.0814618244767189,278.8396911621094,278.98095703125,318.59881591796875,106000,1.8192946910858154,12.316650629043579,0.0,14.135945320129395,1657775027,1541
107000,106,145.7183380126953,-337.588623046875,11908.8671875,11797.0791015625,-3.1786928176879883,0.08373294025659561,295.51141357421875,296.5880126953125,330.1269836425781,107000,1.6036698818206787,12.504324436187744,0.0,14.107994318008423,1657775041,1555
108000,107,148.1292266845703,-354.3866271972656,15166.3271484375,14757.40625,2.705636739730835,0.09108162671327591,306.5396728515625,304.9217529296875,356.938720703125,108000,1.6569452285766602,12.807133674621582,0.0,14.464078903198242,1657775056,1570
109000,108,141.983154296875,-352.728515625,10944.740234375,10700.5595703125,-11.652527809143066,0.09801004827022552,310.44329833984375,307.4720458984375,359.98077392578125,109000,1.680884838104248,12.470278263092041,0.0,14.151163101196289,1657775070,1584
110000,109,146.87741088867188,-404.6611633300781,11124.88671875,11473.4423828125,-0.2716182470321655,0.1090778186917305,347.51702880859375,348.04498291015625,406.0547180175781,110000,0.27124143,10.0,1.828620433807373,12.328163623809814,0.09973549842834473,14.256519556045532,1657775084,1598
111000,110,146.2386016845703,-446.93206787109375,11355.587890625,11191.1298828125,-1.641365885734558,0.11581657081842422,394.249267578125,394.8919372558594,442.6256103515625,111000,1.7800633907318115,12.280455350875854,0.0,14.060518741607666,1657775098,1612
112000,111,145.75930786132812,-428.88409423828125,17202.96875,17207.953125,-2.644012928009033,0.11871077865362167,380.15130615234375,382.09149169921875,441.55804443359375,112000,1.7805564403533936,13.02162790298462,0.0,14.802184343338013,1657775113,1627
113000,112,140.10601806640625,-416.26446533203125,15062.3583984375,16043.4345703125,-14.40906047821045,0.12367596477270126,364.74481201171875,363.2391357421875,416.35992431640625,113000,1.601722002029419,12.469166278839111,0.0,14.07088828086853,1657775127,1641
114000,113,142.70045471191406,-434.99005126953125,12326.603515625,12293.08203125,-8.972721099853516,0.12407098710536957,385.03900146484375,383.507080078125,433.3771667480469,114000,1.9138872623443604,12.341132164001465,0.0,14.255019426345825,1657775141,1655
115000,114,149.8126678466797,-454.19793701171875,19138.25,18764.24609375,5.863654136657715,0.1243407279253006,406.1205749511719,408.7647399902344,450.961181640625,115000,1.6804180145263672,12.376662015914917,0.0,14.057080030441284,1657775155,1669
116000,115,139.34866333007812,-444.9530334472656,19806.435546875,19661.009765625,-15.65414047241211,0.1292593777179718,384.6147766113281,386.6020202636719,423.6647033691406,116000,1.8620095252990723,12.566028118133545,0.0,14.428037643432617,1657775170,1684
117000,116,149.66249084472656,-455.70269775390625,22730.75390625,21880.37109375,5.482273101806641,0.1275722086429596,393.42376708984375,393.1921691894531,446.1209716796875,117000,1.6793456077575684,12.350096940994263,0.0,14.029442548751831,1657775184,1698
